name,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25
Increment-Swap,11639.19,15229.68,22020.43,22765.68,40889.74,68935.1,63705.34,17390.44,55347.8,22575.98,15081.76,26408.74,23329.77,67194.97,44475.19,29664.67,13957.66,19189.27,21245.89,34831.58,57585.76,36735.95,29849.47,49873.94,49733.2,26457.91,27634.74,92346.04,395515.32,118817.75
Integral,2512739.302658757,3183181.532109036,3775031.1977803577,1937491.2783026376,2196127.2161850794,4196732.91216943,7373153.081824178,2328463.663329148,3622605.0160640944,4434775.650604189,595380.4990945873,550391.990514103,236488.0822901817,694120.2681094034,366680.46133855096,1958041.980148829,4257180.318000746,4365193.909278526,1118399.698057398,861640.2969963615,5945905.921509344,4037626.544455999,3151106.678297505,3179497.843415248,6547546.278916205,5970753.942919327,3493372.108907087,8553669.04042558,10019953.191362614,6017986.193350294
iZiSwap,2595601.256441919,3273095.056081486,2757846.6912489417,2993972.175697535,2264948.748727576,2743420.3699079687,3390002.5272522424,3566308.361867708,2507126.30661698,3044448.573850808,2704072.712134737,2383484.910845485,2698893.52063707,3046071.7633251376,2685998.8612444764,2300126.177085245,2050263.369677372,2071818.7809377592,2386137.764377378,1845200.628996948,4054723.627467177,2785559.250805448,2333536.786378569,2123120.05699443,2566784.9874482565,1850355.8268464704,2460481.3533322923,2775915.786520296,6075813.043417264,4440687.926013488
JetSwap,405.6843575294452,652.77582114904,1361372.073900205,703.5454825185119,1419917.6071602162,518.7449682670144,1544533.4942431934,5964.822831258596,1360963.7949269798,2378.5780317834706,1447935.7613167858,446.6236475212348,1458739.5328041108,1217.687518792042,1522870.9824108705,826.6870392050657,1160.1672470873534,1506023.8353288348,6207.007749551486,1526239.9455701264,1197.9640826526856,1547234.4063415122,1899.6742322162488,1550196.3747234964,10385.782455649149,1499.4741300879225,1589391.7503523224,1559.5262394044491,1655470.764747474,1230266.5472148682
JSwap,278.86178273285446,3604.254768668869,604.2878293547521,2604.2073742008965,3816.759907780896,355.93537259908726,1020.1969908333456,1767.7622955072477,1219.576551051661,3457.526118670773,1008.0674901155256,251.96289359179715,2127.130482909365,2831.211624073222,694.1349249676865,6214.591372087095,1592.911852042783,1815.194329913088,2933.604817344703,55346.79575317802,11806.782524451522,2482.6563776588346,3167.3175827050068,1713.8236753177516,392.4400325312025,250.55181774374668,1983.7489679903192,1763.280367281168,1675.715312764247,1497.4188012162433
Kaidex,17.740052881047703,235.56755552249984,1478.8575139591014,310.3620184375978,158.96138966868443,6.99198535348721,2362.9797724534683,22.62400063598733,275.2056441264117,264.8821528732697,105.05114135307264,87.8849170582366,22.1438392819534,259.45397265585615,45.03638228584515,38.53415065518615,213.48123824788345,41.75157524323679,34.50397808911272,9.902123955180397,46.27750284892036,230.4164888849902,376.58788241359696,7.8905854677380445,265.06983385976844,40.37976386258402,31.4938476922234,3061.858459822178,963.2936273227996,1169.9323884928472
Karura-Swap,6757.608269444685,15258.718907414876,23876.48040556832,5924.689760397265,12563.893471497457,12085.86741682723,41815.919705797285,17107.26912955711,14563.79203351153,17330.367017989734,7687.08343932406,9681.97683338124,18614.810234718912,26466.520184155183,37620.4725213696,12190.131508156815,13492.08678019713,31515.55422809644,11329.122341930995,17630.24225439286,3685.413842749873,18024.216981149697,8280.937163780274,22396.952378493257,332593.2658644723,70998.84349227398,13428.15335971401,36718.10150968063,104233.16163110218,54503.33825067107
Katana-DEX,541469.4751805,1316871.7985043563,624291.435744243,906088.0728072282,779769.7535705905,941970.1374740042,1417461.5377030866,2088807.9484296213,2109638.34686255,585220.9243639631,607848.2036292721,393840.987438597,632794.9755005586,1473450.386601769,401808.9649072037,799472.3771129661,700550.0362000582,1267845.7176308446,532733.4109982688,300796.5071824724,737302.8931591965,599849.1764965714,640618.4109517796,2447016.7067530337,1105966.8606670618,925189.5334612986,626587.8261178323,1551153.7749977957,2762112.943454292,1912310.3828175424
Kava-Swap,82429.5491393486,60305.666932758046,54096.64069997476,136724.02873691864,56221.01075087314,56336.92369937892,135186.49618090483,40603.399778484985,88859.91162693086,113689.15852832026,39531.728111980425,34526.0782108663,64724.31955338165,110135.07725887954,161487.20304919925,185553.7550163425,62278.09585787032,107925.11249808111,47245.972197055125,137380.6360939264,295092.8424113891,332035.05668634654,141044.4792015,128055.40682560272,134641.01657323737,88968.79557788665,55847.04958265272,206681.05091424947,294839.55705448875,138101.32084998308
KlaySwap,5161141.1902,5250444.8963,4158973.7298,6840160.6212,3205720.5433,4638340.3601,7656619.8759,5426784.7671,6110405.3502,4415784.6171,4401513.3913,4498288.327,3366574.6274,5813174.1042,4593745.1681,5387183.5758,4782178.455,4016082.0995,5132397.6807,4880741.3568,9911908.8517,5465354.5315,4072260.606,6323656.0138,7323004.6235,4395728.3523,4514417.5164,11030673.0039,15876878.0791,6951419.9949
KLEX-Finance,246.8966779857874,3076.894765995443,1123.0846324786544,1656.6514714583757,283.28120105713606,385.3003307953477,124.05596368014812,482.98524252325296,838.2405067682266,4636.732636213303,2769.8506856039166,148.26904770731926,491.40373170375824,83.70477000623941,206.3739563375712,98.00892999768256,3263.5984924435616,228.1866768077016,1167.1980537474155,2112.275191508233,1058.8282003849745,73.64464833587408,98.38491872698069,106.34069500118494,41.52604465186596,15.42865151911974,32.3129730001092,355.23470544815063,541.6652505025268,70.8159857019782
KnightSwap-Finance,54697.12591455827,13686.883601571157,22371.81471618364,57869.247945554,20821.47772814381,20417.490033497,25151.50531248621,49456.22359442194,16692.519045426638,32535.10886374823,4986.187540730062,18690.29748028788,15123.686653594388,22866.68983554757,26672.863192475867,9548.88290690859,9317.014947270052,1200.0674676457488,5378.306728798898,16216.338086374655,4491.292406874248,15785.702837041392,2366.796279674624,27345.775269568905,87450.16909479664,5329.599351950136,17946.006011805886,32307.372380892702,20651.00629112922,14227.724703005357
Kokonut-Swap,211433.37099091389,162244.76457853228,190919.0513114108,153656.16528369096,11146.976313721065,121815.4218328481,125863.7115005697,112783.49696716166,41743.892832719095,38599.31757108169,111503.1721349429,84030.64520537108,23452.30379542971,61217.28619281976,194970.00530400887,118268.6157396952,139415.969434621,76512.40193600912,150971.8600654032,88372.91792198407,83271.02099178021,124114.44022319737,57192.30412021358,106846.57118560968,87513.44737443581,88542.32122321465,93805.23556338369,144138.677582865,180957.98778106945,110167.990946709
Koyo-Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KriyaDEX,64512.70105916634,30102.962392388843,96841.05133743584,44729.68525019102,42919.53245433513,53092.87841902487,55838.645662735216,41883.344663852826,29855.74100889265,27059.95131951012,31345.874630002305,17200.808076905087,63255.808404577896,191124.7679690384,130472.27020714432,724152.8778572399,170743.93976677954,68714.59046741575,61229.20011295006,140207.67040732875,283281.1495095566,118385.19777321815,93875.64006332868,64482.45250127092,11920.647736711428,30700.630205186084,12478.549302345142,31798.729490246624,241435.004917264,15750.11312689446
KTX.Finance,6572.791482485599,430.0057118062805,17049.508063187965,5355.472147070253,2954.4284679886846,2180510.17259218,692400.5554557233,5208.954296523521,15680.668962229476,5215.797811768151,7232.358680656138,3017.964683390385,4527.879727635323,12381.744303482228,22654.416354445257,9952.450885477112,6208.815071559367,11261.836634243537,4880.572242625755,142539.06858741972,3349091.0626844154,303181.8764004389,1631.3386038958183,19901.51820845172,1476.8318456957877,1302.943618396553,7681.511499992355,1030823.144199252,27042.067143075856,6858.5660128705495
KuSwap,1092.8032786608846,5286.967847469567,9469.070070782687,2180.871486051131,3291.2994025926755,21027.993229725325,9343.685741661342,7011.116511103482,5069.764781333914,6589.160736607371,2614.640454510806,1997.824678771152,912.9890722067308,6008.111432784521,3944.9291616318496,2574.119880325497,2197.441302530984,7808.099369382089,3464.7576582414813,2062.0083006309646,5519.856048781334,15679.819530258212,734.2256923033726,1492.8695717133774,4309.117419350354,3850.02941048132,2257.952760329936,8270.189227855904,10091.900432137692,3570.9206286336084
KyberSwap,14030576.857385904,17670148.915263772,25321961.02165937,19509629.6012998,13720446.499267217,22426009.53613324,31259852.26276819,16502805.216300122,17521328.2793022,16812419.990783438,18924288.5098213,9248881.728164185,13840384.98168053,21896141.31085753,19228871.42976388,25192103.69500568,19729145.75977192,17944163.109732296,8100743.591987269,9356306.53114494,28208032.007648155,17485371.92911918,16815038.315274384,16447903.749847228,22205346.07955377,17438323.233866878,19016606.342639305,37925887.037065536,38207023.12979599,23770165.15395387
KyotoSwap,794.9970377810056,3144.064194695964,22968.25846007276,3769.286049376967,3664.527498013549,5176.586307142414,2636.15477402639,1017.3308657647652,1947.453617703619,835.634048226349,766.5272867760935,511.38092358033,590.7039781998942,1828.3021438379608,843.4255155007273,1844.846485369892,428.1594128516709,282.83172731192946,995.7917334270312,616.373572106603,1358.6139364852177,1168.25088179074,224.2932677258525,1988.5335483621827,1506.0360995390606,5432.721798105084,716.0710669560268,4590.709822744047,7944.785900885526,1500.76594464879
LeonicornSwap,0.6741298530274767,19.998173693755987,22.64758806557801,0.0,0.0,0.0,53.186590533324605,0.0,23.42977865194137,0.0,0.0019373528726678,2.8744558983247748,0.7228684190240511,47.55779688084719,0.0,0.0,0.5735314543267035,1.717192603642117,0.0,0.0,40.77176102983676,0.0,0.0,0.7263843081330906,0.0,0.0,0.0,154.54918433020865,149.03604460965687,26.35412641200608
Level-Finance,809242.9816612648,1653121.670320138,3420685.022754076,4422551.190094452,3375305.55024545,2321166.7196070324,17402364.94995975,15447836.085458806,5566158.154149225,2357956.528268724,4170108.3275173134,3567759.458186893,1257638.646272489,2661577.742968532,5009365.670377683,4297832.199713808,3750995.9067866863,5341613.80064336,3650705.366210338,438203.5198725343,46039895.96070375,3723057.801253671,8587495.16693037,1090604.541775329,6921452.902235363,345417.4251061036,3244201.384997215,5893344.775250158,41519372.93706044,10283398.842656665
Levinswap,213.74376526862991,133.868495147801,525.6897008477395,690.9850879534566,178.3236493668117,382.0254403667307,635.9862590005561,255.1379363523404,84.04903312871406,570.6126489748377,312.2195421753385,55.06703675070113,80.51300690775392,583.4182771942757,668.2663792499118,1992.4833338005344,1139.090752175904,860.1285593970854,3565.886324140762,161.55221607202964,945.4704460068016,379.6549187078336,6395.788141312221,552.9442877761401,296.320718738333,357.15542594852167,668.3388527817342,2070.680851492676,3415.497390731459,1753.5156454938422
Lif3-Swap,595709.802167343,578743.2869549004,441913.9739525871,1038496.6077784728,1131893.0229315734,192806.31459768693,171196.85964970477,185623.2482533648,387102.3527692525,158239.45164974066,27286.11319650102,66520.93149643212,166461.6098005226,56116.19811918593,62938.2829434599,84676.6350115044,71426.65704772554,47272.22179158986,25626.19099509461,7139.856102060662,124084.96351928703,48866.98167914247,23906.223449714667,530941.2764563261,255782.00684722164,22407.32989742057,86398.67310280704,126312.85428781984,174361.8607102623,174361.8607102623
Lifinity-V1,1013843.216531,1682449.698275,1966442.49110827,4024433.84071949,4386250.887826742,6249724.422782,8046223.511513629,6365488.581275961,6969796.631037399,3609098.43292499,3710834.5850650007,2430282.1136057065,2430359.8687491016,2579378.726650001,2404814.338756109,2176614.075397999,2196020.069730276,2552967.684944604,1337249.6416289504,843330.3264521802,7701622.859198088,4373807.787723734,1777065.272549,3866261.1446959646,7022160.303985731,11667435.751961129,5456679.537992704,13791586.800654562,15425550.593277812,11853188.40397298
Lighter,57478867.67669693,13516695.224406002,764151.8548940003,782552.868538,1023715.263931,160878.73827400006,574847.5835489993,1093652.821178,175502.10479599985,973699.972471,603766.450161,1012629.5137709996,10694824.020173004,1066462.760702,1137953.353209,398871.96599200007,231336.086464,526667.923682,969952.7861300004,495091.12699400034,4321568.639761996,4384691.125225998,6115606.081966999,859516.8732510001,1615967.039917,4069010.4613220016,2618755.5425250027,2399963.035327,3192773.913014,1724390.2908859996
LiquidSwap,125286.59687392852,243613.65658247512,232677.1805368873,302675.021479155,175618.7265534774,247809.7870145869,495421.0655285763,317452.04892740696,211875.6898222408,232054.5852115627,231638.64307196307,320138.0003803402,252794.20545436352,402326.4580249055,131689.2063961929,360723.0447954511,420855.5516956009,299355.33564138226,154610.17786849744,133954.45946620585,359079.33775977493,345489.6555626541,480864.5357617906,184988.35041646496,397443.5645888835,685773.2368272307,910637.9603693236,945751.6434792944,1131037.5938317885,1007047.7145681254
Litx,0.0,6.247370548055782,2.837576807030694,0.0,0.0,1.1896426979881396,5.424891244528206,2.5924453445336795,2.884232485078311,0.8618322233938495,10.974180924262807,4.668390057467194,0.0,5.755744301899746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LuaSwap,11299.313823080289,4756.981638250588,4920.082766017791,5619.883407003916,4194.971023992013,5780.162316395477,10074.652714484031,8455.45957491768,7892.59191879894,2073.2483966556742,1549.1207027639146,7901.03098836303,10860.889481825088,8495.39027811015,11018.002582274108,9027.59660869688,2133.929200127137,3309.485727355975,4451.11756526148,18642.83599090241,4505.022806267146,7694.42191416639,7849.471518818015,12297.31162427746,5289.740607757892,4391.351770357251,5376.11975592795,15953.024880038964,8016.200475249483,5738.411770195657
LumenSwap,47134.1763588,78105.3625942,57661.9860334,130993.6705536,45043.7860652,59547.7934168,84889.5688853,123920.5347339,145033.5671146,59365.3014874,49316.5214686,33502.9063434,19804.7988492,112823.6473262,45750.2651374,61523.8322952,71178.0175191,36667.9963382,36940.3909369,39549.2479844,145446.1914257,86808.5832263,64739.619474,135769.446708,167367.3189842,117968.1999107,137626.6980917,190258.6976442,372983.5040237,127246.460065
Lynex,180965.9513595637,248012.46335433616,169212.56875149498,155219.73659594712,331596.5570301367,626854.4900124385,372649.8681179548,115672.39410492188,228370.6610551145,404620.206806099,137397.96347631878,165089.38654949056,347272.50434732507,343440.5790326299,179081.75238777092,214121.5658315279,242422.02971701595,202074.2695344537,201580.0464984656,217419.720797717,604797.5330137179,194251.93439493145,214046.5865072459,246594.92695703387,247577.80691796856,304264.28707463195,270999.9885018861,385337.029784706,314560.02390625334,166817.4511261038
Maia-V3,56545.050559233234,213509.21552828743,280991.98601641494,165719.96229487454,103019.75626203402,320031.93044499395,342598.54449568404,172336.04972010385,212276.7411332985,153973.2742912002,346596.58910941624,50484.39037063591,84082.29154555367,237716.4859516063,79750.57834169979,91415.62394081232,74499.83622935123,136539.59032324274,47722.62242342827,44554.27710580246,329022.1077632585,94804.93052445902,84498.05512177073,61968.24687033574,205535.8444491102,198092.57873047225,129048.98119261448,557210.9265988906,333067.4464143453,155366.42935084016
